29	1710	1
16	1711	1
1	1238	1
35	786	1
26	1339	1
1	1155	1
4	570	1
2	1476	1
11	644	1
4	633	1
406	1697	1
70	1385	1
2	1712	1
1	1713	1
1	766	1
169	781	1
15	1257	1
35	994	1
2	1714	1
19	1659	1
2	1715	1
30	1716	1
11	798	1
407	683	1
36	570	1
16	1717	1
2	907	1
408	1013	1
16	723	1
20	1306	1
4	940	1
281	1336	1
319	613	1
16	1718	1
1	1191	1
16	1719	1
2	1657	1
2	1059	1
2	1720	1
2	1056	1
9	1319	1
409	1492	1
4	1721	1
70	768	1
97	632	1
2	1711	1
410	1722	1
9	847	1
11	1426	1
15	1723	1
2	614	1
2	1724	1
6	1104	1
411	572	1
183	1725	1
9	884	1
4	1598	1
162	891	1
6	1726	1
412	1727	1
11	1176	1
52	1728	1
11	1449	1
2	1729	1
4	1730	1
2	1370	1
2	946	1
2	759	1
2	822	1
393	1731	1
4	1732	1
15	1733	1
2	1610	1
16	596	1
397	983	1
2	730	1
2	1734	1
2	1659	1
2	865	1
11	1242	1
413	598	1
239	850	1
16	1675	1
202	618	1
2	1735	1
2	1061	1
213	729	1
20	934	1
2	1736	1
2	673	1
12	642	1
177	1195	1
1	1737	1
414	1738	1
415	1739	1
6	1218	1
9	1740	1
2	1741	1
1	1263	1
2	1408	1
16	900	1
416	701	1
17	1368	1
2	1270	1
4	1460	1
27	1270	1
123	582	1
86	1742	1
26	673	1
417	777	1
1	1116	1
11	1743	1
6	1226	1
418	936	1
16	1744	1
15	1673	1
2	814	1
1	892	1
419	1745	1
420	1746	1
4	1747	1
421	1280	1
2	1748	1
4	1509	1
75	806	1
4	1337	1
4	982	1
20	1749	1
2	744	1
19	1750	1
16	1199	1
35	1401	1
2	1751	1
19	1188	1
2	1404	1
1	1752	1
4	732	1
20	1753	1
2	1754	1
1	1755	1
2	1756	1
1	1439	1
2	1757	1
1	1599	1
422	819	1
11	939	1
192	1100	1
335	936	1
15	1048	1
1	1393	1
2	1758	1
15	1183	1
2	647	1
2	567	1
1	618	1
2	928	1
1	697	1
11	1163	1
292	977	1
29	1759	1
16	727	1
7	592	1
2	932	1
20	882	1
199	589	1
2	1360	1
9	1760	1
22	948	1
20	1023	1
341	792	1
193	618	1
85	1195	1
2	1761	1
16	1087	1
6	1762	1
2	1763	1
70	1102	1
6	1764	1
19	694	1
6	1765	1
140	570	1
19	1695	1
29	1763	1
2	1766	1
423	1767	1
1	1421	1
9	1078	1
2	1467	1
2	1089	1
424	1768	1
425	1769	1
22	892	1
2	1674	1
426	1411	1
183	618	1
192	977	1
123	608	1
11	1184	1
109	1515	1
16	953	1
9	657	1
20	1583	1
1	1509	1
4	1053	1
427	580	1
4	1770	1
1	1145	1
2	914	1
70	571	1
20	1016	1
428	893	1
2	1771	1
4	1772	1
16	1109	1
11	1647	1
374	1260	1
6	1773	1
70	1099	1
19	882	1
9	1774	1
16	1169	1
11	1204	1
16	1775	1
153	589	1
17	1297	1
69	1074	1
1	723	1
19	1673	1
66	1350	1
429	1776	1
16	1777	1
16	1655	1
16	1534	1
16	1190	1
183	730	1
430	884	1
7	927	1
152	1778	1
15	1701	1
16	1779	1
158	1509	1
193	905	1
16	1658	1
249	649	1
193	804	1
1	1474	1
16	1780	1
16	736	1
367	1601	1
6	857	1
20	1489	1
162	1459	1
6	1781	1
15	967	1
246	1599	1
384	797	1
2	867	1
431	1099	1
2	1782	1
4	1025	1
2	1783	1
16	1592	1
20	1707	1
36	1411	1
2	1784	1
2	1591	1
65	1728	1
16	1152	1
197	1501	1
385	1785	1
70	1488	1
432	659	1
16	755	1
320	1305	1
11	684	1
16	1637	1
16	1533	1
60	585	1
177	1416	1
2	1136	1
433	1786	1
2	1692	1
162	1787	1
2	1788	1
16	1789	1
25	1265	1
6	1585	1
434	965	1
77	756	1
119	673	1
2	1647	1
2	1790	1
2	1791	1
20	892	1
1	1792	1
35	1486	1
16	1536	1
1	1249	1
435	938	1
1	973	1
436	1137	1
437	1793	1
20	1270	1
22	1262	1
1	1569	1
35	1794	1
16	1149	1
16	698	1
16	1033	1
19	1753	1
1	1629	1
438	567	1
70	749	1
2	1615	1
11	1711	1
439	1195	1
20	1573	1
440	812	1
101	718	1
17	1728	1
26	1795	1
19	1707	1
19	1792	1
11	1404	1
2	1796	1
6	1788	1
15	1756	1
2	1797	1
2	1798	1
2	1106	1
379	944	1
16	1569	1
441	669	1
11	1799	1
442	572	1
443	1411	1
25	1521	1
2	820	1
6	1539	1
444	775	1
20	1298	1
54	1728	1
16	1800	1
22	1801	1
445	1319	1
1	1205	1
446	936	1
41	1123	1
16	1538	1
447	797	1
1	1401	1
448	819	1
65	1802	1
11	1079	1
22	582	1
449	589	1
2	1486	1
77	849	1
17	1065	1
6	631	1
16	1576	1
154	1760	1
11	952	1
450	1272	1
16	1164	1
11	590	1
11	780	1
451	740	1
2	1054	1
16	981	1
2	1803	1
2	1055	1
22	983	1
16	1804	1
16	1309	1
2	1008	1
2	655	1
29	1805	1
143	1605	1
20	795	1
66	1429	1
76	1099	1
2	859	1
2	1806	1
20	731	1
26	689	1
1	1544	1
1	987	1
1	1259	1
1	1391	1
140	978	1
11	1080	1
70	849	1
2	1019	1
16	823	1
17	740	1
63	644	1
70	708	1
2	638	1
2	1569	1
2	976	1
452	1171	1
15	610	1
16	691	1
4	1807	1
2	837	1
2	563	1
154	740	1
2	1808	1
453	578	1
1	1379	1
1	755	1
31	861	1
168	1078	1
2	1706	1
1	813	1
454	567	1
76	998	1
4	1809	1
11	982	1
455	745	1
2	1810	1
2	1811	1
60	582	1
2	1118	1
456	567	1
2	1812	1
1	1554	1
457	644	1
1	1497	1
1	1131	1
458	819	1
459	901	1
460	852	1
2	1789	1
29	1813	1
461	1492	1
192	906	1
20	708	1
2	645	1
1	1096	1
2	755	1
2	908	1
2	1814	1
20	927	1
19	1728	1
1	742	1
11	1772	1
2	1718	1
29	1815	1
462	1115	1
1	1589	1
463	1816	1
213	1817	1
16	831	1
200	571	1
4	1282	1
35	1181	1
2	1781	1
2	1189	1
7	1818	1
464	1509	1
2	724	1
2	1819	1
2	741	1
61	1671	1
2	1191	1
255	665	1
2	1820	1
11	714	1
6	1821	1
3	718	1
9	1339	1
465	608	1
26	1130	1
1	1551	1
15	1622	1
2	969	1
4	1822	1
2	1655	1
16	1788	1
2	1823	1
16	883	1
2	1379	1
6	1824	1
36	1195	1
35	793	1
43	1620	1
1	1633	1
29	1825	1
4	1826	1
2	1827	1
186	677	1
6	1828	1
70	980	1
4	1829	1
6	1830	1
11	599	1
11	563	1
2	1831	1
6	1730	1
26	1498	1
16	1207	1
4	1749	1
1	1309	1
16	1832	1
183	1403	1
9	819	1
19	1815	1
16	1814	1
4	1833	1
11	1804	1
2	1834	1
466	617	1
9	1462	1
467	855	1
118	1551	1
2	830	1
468	729	1
26	605	1
469	1835	1
16	1232	1
136	1836	1
2	1837	1
17	681	1
19	1838	1
257	1123	1
60	1549	1
2	1530	1
2	1767	1
470	1110	1
4	1314	1
2	1644	1
2	1839	1
16	1042	1
342	1840	1
4	1841	1
15	1842	1
2	1444	1
16	1493	1
35	567	1
1	714	1
19	1328	1
471	939	1
32	771	1
43	819	1
20	1488	1
9	1110	1
15	1779	1
1	1837	1
15	1832	1
2	1420	1
6	1843	1
472	1210	1
371	1575	1
16	645	1
473	1767	1
1	1736	1
10	649	1
2	1213	1
183	936	1
19	1648	1
17	1331	1
26	1783	1
2	1198	1
2	1800	1
4	1844	1
2	1755	1
61	1105	1
16	1179	1
16	959	1
17	576	1
2	601	1
15	1665	1
30	1211	1
183	797	1
86	791	1
11	1002	1
2	1845	1
474	641	1
2	1846	1
266	1749	1
2	1403	1
25	1000	1
1	1789	1
43	1101	1
16	1242	1
4	1707	1
16	1847	1
1	648	1
52	1330	1
2	1662	1
6	1313	1
168	669	1
2	1236	1
2	620	1
475	669	1
20	1102	1
72	608	1
476	618	1
1	1536	1
477	939	1
266	1663	1
16	1509	1
2	695	1
1	1556	1
15	1243	1
1	882	1
16	1377	1
16	720	1
35	880	1
2	1848	1
2	772	1
266	936	1
1	1849	1
6	1249	1
16	952	1
1	1394	1
124	1460	1
2	1850	1
2	810	1
132	722	1
16	1259	1
4	1270	1
35	1016	1
2	1588	1
478	578	1
2	1383	1
16	1712	1
16	1808	1
16	1851	1
479	862	1
169	649	1
1	1711	1
29	1852	1
22	1544	1
11	1619	1
1	1664	1
1	1125	1
16	1602	1
35	730	1
35	1460	1
1	1779	1
54	1853	1
2	1854	1
75	795	1
2	1482	1
26	562	1
11	723	1
2	1547	1
4	1437	1
152	605	1
16	1454	1
480	1793	1
9	835	1
2	1855	1
4	1787	1
1	1396	1
6	1649	1
16	1615	1
2	763	1
4	1856	1
1	985	1
16	1857	1
2	1858	1
1	741	1
100	849	1
30	771	1
4	1243	1
397	1465	1
479	1051	1
19	1228	1
2	716	1
2	1859	1
1	823	1
2	1860	1
481	1861	1
16	1862	1
16	1654	1
1	623	1
6	1141	1
4	1863	1
26	1049	1
2	1864	1
1	785	1
2	1865	1
16	1866	1
320	894	1
280	983	1
1	610	1
336	1551	1
2	1867	1
482	572	1
16	1404	1
483	901	1
20	1868	1
484	905	1
1	1869	1
11	727	1
15	699	1
16	1860	1
11	742	1
11	1870	1
6	1871	1
485	1872	1
486	1319	1
2	974	1
61	1798	1
2	1597	1
73	924	1
75	1873	1
2	1874	1
22	795	1
2	844	1
35	1509	1
213	927	1
16	1294	1
129	701	1
2	1228	1
6	1715	1
8	644	1
487	1498	1
16	731	1
2	1079	1
6	868	1
4	1298	1
19	1875	1
26	642	1
35	584	1
2	1226	1
11	1657	1
488	1286	1
2	1070	1
2	1876	1
6	1488	1
2	1032	1
70	642	1
41	1601	1
15	1877	1
2	1608	1
16	1421	1
19	1878	1
489	580	1
490	745	1
6	1879	1
26	1509	1
2	1458	1
491	1880	1
492	1599	1
427	663	1
493	983	1
2	770	1
17	1462	1
20	1784	1
20	722	1
31	864	1
494	1881	1
19	1239	1
2	1024	1
335	722	1
11	1174	1
63	1882	1
183	806	1
2	1883	1
2	909	1
19	1884	1
495	652	1
30	1885	1
29	755	1
4	1708	1
17	1310	1
2	1037	1
20	1886	1
54	1887	1
1	1609	1
16	947	1
22	938	1
496	1386	1
16	1325	1
17	1502	1
201	1888	1
309	740	1
11	1889	1
15	1890	1
16	1891	1
497	1463	1
66	1171	1
6	763	1
194	1459	1
2	1409	1
6	1555	1
2	1892	1
498	825	1
16	941	1
62	791	1
9	578	1
20	749	1
16	1058	1
19	1893	1
16	1604	1
2	1792	1
19	846	1
2	1894	1
35	1172	1
16	845	1
16	1317	1
16	1677	1
2	854	1
1	1596	1
2	1895	1
11	1610	1
1	932	1
162	1365	1
16	1068	1
2	1428	1
4	1389	1
499	1144	1
1	1187	1
16	1896	1
1	1897	1
1	1040	1
6	1898	1
29	1089	1
6	624	1
35	576	1
500	1880	1
43	1787	1
11	929	1
501	1899	1
16	1079	1
17	654	1
2	1900	1
9	570	1
1	1804	1
169	999	1
70	575	1
124	820	1
22	1077	1
502	777	1
2	1250	1
2	1901	1
1	1431	1
2	1902	1
16	1903	1
16	662	1
2	1035	1
29	823	1
387	617	1
2	1159	1
503	640	1
504	1727	1
2	1312	1
225	889	1
1	1867	1
52	580	1
6	1904	1
257	1905	1
505	893	1
4	1332	1
61	1608	1
20	1710	1
70	1573	1
19	938	1
476	797	1
16	1348	1
2	1015	1
25	576	1
15	1906	1
1	1907	1
1	1236	1
1	1359	1
15	1908	1
162	887	1
11	618	1
2	1362	1
16	1865	1
2	1909	1
35	706	1
62	901	1
16	1910	1
15	823	1
20	1911	1
1	1288	1
349	1205	1
30	633	1
506	1912	1
16	697	1
19	1238	1
19	1415	1
11	960	1
2	1913	1
6	828	1
1	1507	1
252	864	1
45	575	1
15	1555	1
507	669	1
16	602	1
2	902	1
508	608	1
2	1914	1
266	939	1
30	1758	1
16	954	1
30	977	1
1	1449	1
2	1915	1
16	1916	1
462	1917	1
438	811	1
136	1368	1
2	1431	1
132	1339	1
20	869	1
6	1469	1
1	1797	1
2	1587	1
63	1659	1
2	1918	1
29	1919	1
2	1413	1
2	1577	1
2	766	1
19	1669	1
124	905	1
26	1195	1
509	572	1
1	1900	1
6	1920	1
26	1138	1
22	855	1
16	1458	1
20	1702	1
2	1045	1
510	775	1
211	796	1
22	1921	1
54	1922	1
43	617	1
11	1923	1
35	1282	1
2	1033	1
511	1180	1
1	1924	1
2	1925	1
6	1462	1
2	1926	1
16	1757	1
2	1927	1
86	565	1
418	572	1
2	1928	1
512	589	1
1	572	1
4	939	1
70	1912	1
35	1929	1
16	875	1
22	918	1
17	580	1
16	1029	1
15	1038	1
22	1930	1
16	1812	1
2	1765	1
35	1106	1
16	1271	1
2	1067	1
257	847	1
11	608	1
513	572	1
22	1931	1
70	896	1
11	1631	1
514	1438	1
2	1188	1
52	806	1
2	1932	1
16	938	1
515	1933	1
2	1733	1
6	1602	1
2	1028	1
140	1516	1
1	1452	1
516	788	1
20	1110	1
2	1934	1
25	1487	1
6	1935	1
374	562	1
517	659	1
20	1114	1
6	1761	1
52	1696	1
43	927	1
1	897	1
2	1936	1
2	1889	1
2	1937	1
2	760	1
70	1390	1
4	722	1
16	589	1
11	1454	1
518	1938	1
2	590	1
15	1112	1
17	738	1
16	1511	1
519	669	1
374	1082	1
70	578	1
1	1444	1
65	982	1
6	1534	1
2	1939	1
20	1809	1
6	886	1
2	1940	1
2	1941	1
2	882	1
29	705	1
11	1709	1
2	624	1
19	1203	1
3	777	1
2	1271	1
17	1196	1
2	566	1
520	1180	1
1	1942	1
2	1301	1
11	946	1
1	1704	1
171	1403	1
2	1851	1
521	598	1
26	1013	1
1	929	1
2	1243	1
152	1265	1
20	1063	1
16	1488	1
16	1943	1
4	1944	1
522	825	1
2	1264	1
2	1207	1
2	1945	1
16	1188	1
1	1038	1
6	1665	1
35	1372	1
523	817	1
92	936	1
2	1539	1
15	1544	1
15	1122	1
2	1946	1
16	1590	1
16	1803	1
2	780	1
1	1058	1
414	640	1
2	1772	1
2	1437	1
17	1769	1
20	1046	1
298	1947	1
1	1591	1
16	694	1
4	731	1
1	658	1
2	1112	1
101	901	1
1	1623	1
1	1784	1
16	1434	1
19	1948	1
267	1115	1
16	1044	1
16	1292	1
11	1444	1
524	1386	1
2	1949	1
525	1210	1
2	1140	1
4	1373	1
2	1487	1
20	937	1
257	939	1
36	792	1
2	1764	1
2	1804	1
455	936	1
4	1950	1
105	1424	1
296	778	1
526	862	1
16	725	1
124	677	1
84	965	1
4	1951	1
350	1138	1
2	1566	1
15	1952	1
15	1851	1
9	1214	1
9	1465	1
25	738	1
16	1669	1
16	1302	1
16	1295	1
1	1772	1
2	753	1
131	927	1
2	717	1
26	1953	1
1	1135	1
527	696	1
19	1565	1
11	991	1
19	1632	1
2	793	1
2	1259	1
2	1076	1
11	1431	1
70	1148	1
6	1910	1
528	669	1
16	1613	1
11	1248	1
19	1752	1
2	1548	1
2	1586	1
15	1617	1
168	802	1
266	1023	1
2	1652	1
29	1954	1
11	697	1
36	912	1
2	1908	1
6	822	1
22	1955	1
529	939	1
183	1130	1
26	1956	1
2	1943	1
16	1220	1
36	1564	1
530	792	1
2	1690	1
3	1270	1
35	1671	1
1	895	1
531	1957	1
2	1958	1
11	1038	1
15	624	1
74	1959	1
2	1406	1
20	1960	1
2	1910	1
15	591	1
2	1961	1
15	1962	1
22	1148	1
193	1102	1
70	694	1
532	1501	1
70	1331	1
2	1376	1
3	589	1
75	1963	1
15	581	1
29	1964	1
70	615	1
533	835	1
19	1176	1
6	1417	1
1	1347	1
63	1452	1
11	1344	1
32	670	1
16	1965	1
2	1023	1
1	957	1
16	1764	1
16	1859	1
1	1552	1
465	1254	1
2	880	1
29	1966	1
2	1967	1
19	1968	1
2	1969	1
19	1510	1
7	1350	1
16	1707	1
211	1970	1
1	1971	1
11	1403	1
6	918	1
1	727	1
96	1337	1
19	1162	1
76	1972	1
2	1973	1
4	1669	1
7	1863	1
1	1062	1
534	1144	1
11	1334	1
2	1974	1
6	1975	1
70	892	1
11	1633	1
1	1000	1
2	1216	1
16	798	1
15	1875	1
105	1013	1
2	1976	1
17	624	1
61	1012	1
2	1977	1
2	1682	1
2	1960	1
4	907	1
2	1978	1
535	1708	1
11	1979	1
15	1980	1
61	863	1
2	996	1
16	1720	1
6	1973	1
4	1110	1
15	957	1
20	1661	1
11	766	1
16	1901	1
2	1601	1
45	1074	1
2	1981	1
536	1793	1
36	676	1
2	1942	1
16	1291	1
25	1105	1
6	795	1
17	1982	1
11	1434	1
30	1983	1
4	1984	1
124	1477	1
108	795	1
537	1137	1
11	1131	1
1	1985	1
80	1078	1
2	941	1
2	1167	1
6	1986	1
2	1987	1
1	730	1
538	1123	1
86	618	1
2	1426	1
163	683	1
64	884	1
2	1423	1
350	578	1
2	1643	1
11	907	1
11	1273	1
22	1431	1
539	582	1
74	810	1
16	751	1
424	1465	1
2	1717	1
2	1986	1
11	1062	1
16	1211	1
1	1568	1
9	617	1
131	884	1
16	1988	1
1	780	1
6	1467	1
29	959	1
152	677	1
3	806	1
19	1989	1
20	1990	1
45	651	1
318	1849	1
70	820	1
1	1024	1
20	1802	1
16	1277	1
11	1056	1
6	1857	1
540	1991	1
61	1370	1
541	655	1
15	1604	1
11	1401	1
1	924	1
2	1439	1
11	1629	1
11	992	1
515	881	1
1	991	1
22	1992	1
54	778	1
15	1303	1
16	1012	1
542	1993	1
70	936	1
4	1994	1
70	576	1
4	811	1
2	1163	1
2	1995	1
29	1905	1
16	1735	1
543	756	1
543	849	1
544	1579	1
16	683	1
11	1006	1
25	920	1
1	1486	1
255	722	1
2	898	1
545	669	1
16	1361	1
71	1459	1
16	1351	1
26	1776	1
11	1096	1
348	1599	1
2	1040	1
361	927	1
6	1419	1
15	1177	1
1	1056	1
2	1562	1
15	848	1
16	1713	1
6	1511	1
1	1144	1
19	1996	1
15	1977	1
11	1212	1
1	586	1
546	1367	1
6	1494	1
6	803	1
1	576	1
152	866	1
20	1452	1
2	1997	1
16	1444	1
30	1998	1
16	982	1
29	1001	1
25	1345	1
2	1980	1
2	1999	1
2	2000	1
547	2001	1
11	1337	1
548	633	1
2	903	1
22	1878	1
30	2002	1
199	618	1
421	855	1
16	1908	1
549	572	1
1	1164	1
550	585	1
2	1341	1
2	2003	1
2	648	1
6	1878	1
11	719	1
1	1573	1
22	1613	1
15	2004	1
136	1364	1
25	1867	1
35	1288	1
16	2003	1
15	875	1
140	565	1
27	1479	1
19	1646	1
485	2005	1
1	1929	1
22	787	1
16	739	1
15	1424	1
2	1135	1
72	1091	1
53	1416	1
15	2006	1
2	2007	1
348	575	1
191	792	1
2	641	1
89	668	1
2	2008	1
551	659	1
1	1460	1
89	1399	1
11	623	1
61	1014	1
152	963	1
552	1210	1
553	1389	1
2	1229	1
1	744	1
2	2009	1
152	1776	1
16	745	1
153	889	1
11	786	1
42	640	1
554	618	1
1	1691	1
555	756	1
11	1942	1
556	1816	1
29	2010	1
206	893	1
2	2011	1
19	1143	1
6	2012	1
1	695	1
4	1365	1
16	1960	1
557	1305	1
80	580	1
558	1371	1
76	1669	1
2	1779	1
2	1330	1
16	1839	1
16	1733	1
15	1184	1
2	1448	1
559	1091	1
19	720	1
26	740	1
2	1327	1
2	595	1
2	1664	1
1	692	1
560	891	1
70	1955	1
280	1046	1
2	1129	1
2	1896	1
20	878	1
1	1017	1
61	1301	1
2	2013	1
2	2014	1
1	1743	1
352	965	1
35	1412	1
2	633	1
2	1127	1
1	2015	1
561	722	1
